Municipio,Data,Precipitacao,DiaSemChuva,Mes,DiaSemana,Estacao_Seca,Municipio_Freq,Latitude,Longitude,media_focos_mes_hist,prob_fogo,risco
SANCLERLÂNDIA,2026-06-21,0.2,0,6,6,1,0.0003374372196945,-16.31910344708521,-50.396968692158616,1.5,0.07023378363759768,BAIXO
LAGOA SANTA,2026-06-21,0.3,0,6,6,1,0.0002879661174635,-19.18411260260326,-51.28965509319911,1.75,0.06750554246674395,BAIXO
RIANÁPOLIS,2026-06-21,0.0,4,6,6,1,0.0004452399200783,-15.471388795648876,-49.44433543377273,1.0,0.06593591469954374,BAIXO
ANHANGUERA,2026-06-21,0.0,5,6,6,1,8.122121261793689e-05,-18.298455841186364,-48.23644304764,9.0,0.06516763414320172,BAIXO
NOVO BRASIL,2026-06-21,0.1,0,6,6,1,0.0004157049336718,-16.06446829111038,-50.5877548005677,1.0,0.05790486792855631,BAIXO
TAQUARAL DE GOIÁS,2026-06-21,0.0,4,6,6,1,0.0003042103599871,-16.03498818375823,-49.60400920317701,1.0,0.05508580568014757,BAIXO
CAMPESTRE DE GOIÁS,2026-06-21,0.7,0,6,6,1,0.0002392333898928,-16.796398326655236,-49.67954670252682,2.0,0.054484394768244473,BAIXO
SANTA BÁRBARA DE GOIÁS,2026-06-21,1.2,0,6,6,1,0.0001602273012553,-16.595488741575974,-49.68567213368231,2.0,0.05061852117226825,BAIXO
ARAÇU,2026-06-21,0.0,6,6,6,1,0.0001417679347513,-16.334093281250002,-49.70501984375,1.0,0.04888678981951551,BAIXO
PARANAIGUARA,2026-06-21,0.8,0,6,6,1,0.0004171816829921,-18.80418019132733,-50.7270395812168,17.666666666666668,0.046698955396201544,BAIXO
PALMELO,2026-06-21,0.0,6,6,6,1,0.0001122329483447,-17.29286227354363,-48.39789764949551,1.0,0.04588806430057513,BAIXO
BURITI DE GOIÁS,2026-06-21,0.2,0,6,6,1,0.0004459782947384,-16.117288760460852,-50.42866144294369,1.0,0.04415315805749076,BAIXO
JESÚPOLIS,2026-06-21,0.0,4,6,6,1,9.67270804813612e-05,-15.96442854961832,-49.40223259541985,1.0,0.04293560922575855,BAIXO
CÓRREGO DO OURO,2026-06-21,0.3,0,6,6,1,0.0003691873300815,-16.371262238930456,-50.57972804506588,1.0,0.04281769261573039,BAIXO
GUARAÍTA,2026-06-21,0.0,4,6,6,1,0.0001203550696065,-15.655710917941402,-50.06909189298791,1.0,0.0411512532831193,BAIXO
AMERICANO DO BRASIL,2026-06-21,0.2,0,6,6,1,0.0002850126188229,-16.26768690474456,-50.03356390050078,1.0,0.040662511603285406,BAIXO
ADELÂNDIA,2026-06-21,0.3,0,6,6,1,0.0001786866677594,-16.353762350998142,-50.17813605937417,1.0,0.03601227343352046,BAIXO
ALOÂNDIA,2026-06-21,0.1,0,6,6,1,6.276184611386032e-05,-17.68815894117647,-49.45926305882353,0.0,0.00032752848685686586,BAIXO
ÁGUA LIMPA,2026-06-21,0.7,0,6,6,1,2.215123980489188e-05,-17.931234278399998,-48.799315130206665,0.0,0.0002312799105503088,BAIXO
NIQUELÂNDIA,2026-06-22,0.0,5,6,0,1,0.0702666861597576,-14.555710756178348,-48.323001755813664,16.54513888888889,0.974953495203889,ALTO
CAVALCANTE,2026-06-22,0.0,5,6,0,1,0.0610547238995633,-13.605372533203356,-47.74998846789225,13.759398496240602,0.9411809511250389,ALTO
BARRO ALTO,2026-06-22,0.0,5,6,0,1,0.0070197278941702,-14.9246949793272,-48.89831318663708,2.274193548387097,0.9116264752620727,ALTO
CRISTALINA,2026-06-22,0.0,6,6,0,1,0.0132176447915789,-16.729108968671913,-47.51949739378938,4.318181818181818,0.9083941628175418,ALTO
LUZIÂNIA,2026-06-22,0.0,6,6,0,1,0.0070248965167913,-16.41158591502055,-47.9402484582945,3.549504950495049,0.9017802386105996,ALTO
FORMOSA,2026-06-22,0.0,5,6,0,1,0.0326974450760009,-15.366385635807053,-47.255312528185605,4.150837988826815,0.8936094706454344,ALTO
IPAMERI,2026-06-22,0.0,7,6,0,1,0.0082203250915953,-17.453901960073118,-47.994679662267664,5.139896373056994,0.8811935088337148,ALTO
PORANGATU,2026-06-22,0.0,4,6,0,1,0.0130825222287691,-13.295151272205969,-49.25062116604489,8.9,0.877471092516743,ALTO
SÃO JOÃO D'ALIANÇA,2026-06-22,0.0,5,6,0,1,0.0174500083436336,-14.47092130372994,-47.44566869827519,4.917582417582418,0.8632675653230779,ALTO
NOVA CRIXÁS,2026-06-22,0.0,5,6,0,1,0.0140461011602819,-14.109081491545986,-50.60644025233707,11.0,0.8599299187027489,ALTO
PLANALTINA,2026-06-22,0.0,5,6,0,1,0.0220286696113048,-15.297339114149969,-47.82804373552916,6.205128205128205,0.859563003427585,ALTO
FLORES DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0204832514475835,-14.69582900883936,-46.88334718801356,4.961538461538462,0.8332524725002343,ALTO
PADRE BERNARDO,2026-06-22,0.0,5,6,0,1,0.0171465363583066,-15.387542873502616,-48.24234321428453,3.821138211382114,0.8037540699219964,ALTO
SÃO MIGUEL DO ARAGUAIA,2026-06-22,0.0,4,6,0,1,0.0108009445288652,-13.03457954651454,-50.31087167757311,5.801418439716312,0.7975884751925605,ALTO
RIO VERDE,2026-06-22,0.3,0,6,0,1,0.020077883759154,-17.80973337888139,-51.01793797116709,5.575418994413408,0.7909488970067993,ALTO
MONTE ALEGRE DE GOIÁS,2026-06-22,0.0,6,6,0,1,0.0256814090551314,-13.350813143278856,-46.98514054795142,5.746268656716418,0.7878494082567252,ALTO
URUAÇU,2026-06-22,0.0,6,6,0,1,0.0084898318425548,-14.424659723475168,-49.081429732121045,2.8306451612903225,0.7675511357900122,ALTO
CRIXÁS,2026-06-22,0.0,5,6,0,1,0.0142565379384284,-14.80659158075239,-50.06889904182484,3.504,0.7636480353589266,ALTO
ALTO PARAÍSO DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0136045531135044,-14.194794675020932,-47.58800995260268,5.992063492063492,0.7623648811058518,ALTO
SÃO DOMINGOS,2026-06-22,0.0,4,6,0,1,0.0184815177438814,-13.484742034647564,-46.3952483067699,5.164179104477612,0.754508058752244,ALTO
MINAÇU,2026-06-22,0.0,5,6,0,1,0.0177172999706126,-13.517945024690189,-48.337109129169214,5.321428571428571,0.7387944055788969,ALTO
CATALÃO,2026-06-22,0.0,1,6,0,1,0.0067051802889407,-17.859620758114687,-47.65795514226879,6.779220779220779,0.7313325000513864,ALTO
SILVÂNIA,2026-06-22,0.0,6,6,0,1,0.0024809388581478,-16.63901076782678,-48.5989267608625,2.824074074074074,0.7277688721336583,ALTO
CAMPO ALEGRE DE GOIÁS,2026-06-22,0.0,8,6,0,1,0.0035722566058688,-17.478774899824252,-47.74286914863833,3.197674418604651,0.7242676617878324,ALTO
PARAÚNA,2026-06-22,0.3,0,6,0,1,0.0093854803053326,-17.025229406670206,-50.64132283176662,7.314814814814815,0.7242646181188784,ALTO
ÁGUA FRIA DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0101031804750111,-14.959240097702764,-47.8720093319421,3.768421052631579,0.7239428456595457,ALTO
ANÁPOLIS,2026-06-22,0.0,6,6,0,1,0.0025665903187268,-16.327248789404404,-48.95399874795129,2.279279279279279,0.7125017713736373,ALTO
NOVA ROMA,2026-06-22,0.0,5,6,0,1,0.0121329724157994,-13.714942640576536,-47.01834764226104,5.73015873015873,0.7046916778954285,ALTO
ITUMBIARA,2026-06-22,0.0,1,6,0,1,0.0076968174575397,-18.36303539838409,-49.51316782799183,5.170940170940171,0.692905548533617,MÉDIO
MINEIROS,2026-06-22,2.4,0,6,0,1,0.0275280840801993,-17.758011413392754,-52.819223041509886,9.509174311926603,0.6881285237284339,MÉDIO
GOIÁS,2026-06-22,0.0,6,6,0,1,0.006679337175835,-15.910637681321438,-50.22587344128038,3.4526315789473685,0.6801618343954856,MÉDIO
VILA PROPÍCIO,2026-06-22,0.0,5,6,0,1,0.0090901304412674,-15.174992710889834,-48.74270162202432,3.1449275362318843,0.6774195999930002,MÉDIO
JUSSARA,2026-06-22,0.0,1,6,0,1,0.0097384233928906,-15.53774041723269,-51.30291227238109,7.694117647058824,0.6765383525525186,MÉDIO
VILA BOA,2026-06-22,0.0,8,6,0,1,0.0051088142736682,-14.984552679127855,-47.06563145675107,4.597402597402597,0.6745262473442127,MÉDIO
CAIAPÔNIA,2026-06-22,3.0,0,6,0,1,0.0142749973049324,-17.02333953529842,-51.80903000805655,7.114832535885167,0.6668270504209556,MÉDIO
ARUANÃ,2026-06-22,0.0,5,6,0,1,0.0055090133394766,-14.80056233565119,-50.9660645783424,5.5,0.6654674237607152,MÉDIO
GOIÂNIA,2026-06-22,0.0,1,6,0,1,0.0056264149104425,-16.627186847284758,-49.26892340187793,3.121387283236994,0.6642067700119064,MÉDIO
JARAGUÁ,2026-06-22,0.0,5,6,0,1,0.0027460153611464,-15.684175632573451,-49.36723779617128,2.119047619047619,0.6542932407792358,MÉDIO
MIMOSO DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0153441638128486,-15.0302729730905,-48.33825202036574,5.0,0.6485218485104652,MÉDIO
PIRENÓPOLIS,2026-06-22,0.0,5,6,0,1,0.0060856839490639,-15.78834605245366,-48.98248540918748,2.509433962264151,0.648190842001635,MÉDIO
ABADIÂNIA,2026-06-22,0.0,6,6,0,1,0.0021287341452501,-16.19915712906121,-48.70814271576387,2.414634146341464,0.6437206545106684,MÉDIO
ARAGUAPAZ,2026-06-22,0.0,5,6,0,1,0.0072685601546451,-15.139882625109504,-50.2765366521584,3.544117647058824,0.6367368062338572,MÉDIO
COCALZINHO DE GOIÁS,2026-06-22,0.0,5,6,0,1,0.0042582066651603,-15.644454575968023,-48.59695917813067,2.492063492063492,0.6366805538996357,MÉDIO
ALVORADA DO NORTE,2026-06-22,0.0,5,6,0,1,0.0069111868191262,-14.578913930149612,-46.62741788371978,4.3125,0.6358463320310995,MÉDIO
JATAÍ,2026-06-22,1.8,0,6,0,1,0.0181485107721479,-17.885693026802887,-51.7369228480587,4.259668508287293,0.632107384996307,MÉDIO
POSSE,2026-06-22,0.0,6,6,0,1,0.0078828878719008,-14.196997106543726,-46.3411011854588,3.027027027027027,0.6261495788809615,MÉDIO
SANTO ANTÔNIO DO DESCOBERTO,2026-06-22,0.0,5,6,0,1,0.002381996653686,-16.02598615253068,-48.28800335138823,2.3076923076923075,0.6249862151841127,MÉDIO
SÍTIO D'ABADIA,2026-06-22,0.0,5,6,0,1,0.0063869408104104,-14.729138480039394,-46.29929381822457,5.327586206896552,0.6240661276310827,MÉDIO
